Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-08-02,Manipur,2831,1737,7,0,85441
2020-08-02,Madhya Pradesh,33535,23550,886,0,799500
2020-08-02,Mizoram,470,258,0,0,21523
2020-08-02,Nagaland,1935,648,4,4,39292
2020-08-02,Odisha,34913,21955,236,0,543316
2020-08-02,Punjab,17853,11466,423,0,599651
2020-08-02,Puducherry,3806,2309,52,0,41540
2020-08-02,Rajasthan,44410,31216,706,0,1570989
2020-08-02,Sikkim,658,289,1,0,26473
2020-08-02,Telangana,66677,47590,540,0,477795
2020-08-02,Tamil Nadu,257613,196483,4132,0,2779062
2020-08-02,Tripura,5389,3605,27,18,180684
2020-08-02,India,1804843,1187272,38170,429,20202858
2020-08-02,Uttar Pradesh,92921,53357,1730,0,2533631
2020-08-02,Uttarakhand,7593,4437,86,38,175881
2020-08-02,West Bengal,75516,52730,1678,0,934537
2020-08-03,Andaman and Nicobar Islands,830,263,10,0,25034
2020-08-03,Andhra Pradesh,166586,88672,1537,0,2110923
2020-08-03,Arunachal Pradesh,1758,1063,3,0,91227
2020-08-03,Assam,45276,33429,109,3,1006457
2020-08-03,Bihar,59567,38508,336,1,648939
2020-08-03,Chandigarh,1160,706,19,1,14778
2020-08-03,Chhattisgarh,9820,7256,61,0,334709
2020-08-03,Delhi,138482,124254,4021,0,1073802
2020-08-03,Dadra and Nagar Haveli and Daman and Diu,1284,866,2,10,42926
2020-08-03,Goa,6816,4876,56,0,135692
2020-08-03,Gujarat,64684,47561,2509,0,834104
2020-08-03,Himachal Pradesh,2818,1658,13,20,151574
2020-08-03,Haryana,37173,30470,440,0,657949
2020-08-03,Jharkhand,13500,4794,125,0,339560
2020-08-03,Jammu and Kashmir,22006,14032,407,0,662941
2020-08-03,Karnataka,139571,62500,2594,9,1446558
2020-08-03,Kerala,26874,15282,85,23,834215
2020-08-03,Ladakh,1485,1109,7,0,20240
2020-08-03,Maharashtra,450196,287030,15842,306,2301514
2020-08-03,Meghalaya,902,264,5,0,38596
2020-08-03,Manipur,2922,1766,7,0,89403
2020-08-03,Madhya Pradesh,34285,24099,900,0,812362
2020-08-03,Mizoram,496,266,0,0,21583
2020-08-03,Nagaland,2129,657,4,4,40293
2020-08-03,Odisha,36297,23074,248,0,556588
2020-08-03,Punjab,18527,11882,442,0,603912
2020-08-03,Puducherry,3982,2411,56,0,41485
2020-08-03,Rajasthan,45555,32051,719,0,1584925
2020-08-03,Sikkim,688,297,1,0,27115
2020-08-03,Telangana,67660,48609,551,0,487238
2020-08-03,Tamil Nadu,263222,202283,4241,0,2837273
2020-08-03,Tripura,5389,3605,27,18,180684
2020-08-03,India,1855334,1230342,38976,433,20864750
2020-08-03,Uttar Pradesh,97362,55393,1778,0,2623260
2020-08-03,Uttarakhand,7800,4538,90,38,178595
2020-08-03,West Bengal,78232,54818,1731,0,956659
2020-08-04,Andaman and Nicobar Islands,928,277,12,0,25492
2020-08-04,Andhra Pradesh,176333,95625,1604,0,2175070
2020-08-04,Arunachal Pradesh,1790,1105,3,0,93365
2020-08-04,Assam,48162,34422,115,3,1065521
2020-08-04,Bihar,62031,40760,349,1,687154
2020-08-04,Chandigarh,1206,715,20,1,15116
2020-08-04,Chhattisgarh,10202,7613,69,0,340043
2020-08-04,Delhi,139156,125226,4033,0,1083097
2020-08-04,Dadra and Nagar Haveli and Daman and Diu,1327,920,2,10,43191
2020-08-04,Goa,7075,5114,60,0,137575
2020-08-04,Gujarat,65704,48459,2534,0,854839
2020-08-04,Himachal Pradesh,2879,1710,13,28,152958
2020-08-04,Haryana,37796,31226,448,0,671064
2020-08-04,Jharkhand,14070,5199,129,0,345907
2020-08-04,Jammu and Kashmir,22396,14856,417,0,671413
2020-08-04,Karnataka,145830,69272,2704,9,1489016
2020-08-04,Kerala,27957,16303,88,26,858960
2020-08-04,Ladakh,1534,1127,7,0,20601
2020-08-04,Maharashtra,457956,299356,16142,307,2354414
2020-08-04,Meghalaya,917,330,5,0,38977
2020-08-04,Manipur,3020,1814,7,0,90901
2020-08-04,Madhya Pradesh,35082,25414,912,0,825723
2020-08-04,Mizoram,502,282,0,0,21845
2020-08-04,Nagaland,2405,659,4,4,41367
2020-08-04,Odisha,37681,24483,258,0,570590
2020-08-04,Punjab,19015,12491,462,0,611609
2020-08-04,Puducherry,4147,2537,58,0,43134
2020-08-04,Rajasthan,46679,32832,732,0,1592318
2020-08-04,Sikkim,783,299,1,0,28089
2020-08-04,Telangana,68946,49675,563,0,501025
2020-08-04,Tamil Nadu,268285,208784,4349,0,2892395
2020-08-04,Tripura,5520,3675,28,18,184227
2020-08-04,India,1906616,1281562,39825,445,21484402
2020-08-04,Uttar Pradesh,100310,57271,1817,0,2689973
2020-08-04,Uttarakhand,8008,4847,95,38,182335
2020-08-04,West Bengal,80984,56884,1785,0,978980
2020-08-05,Andaman and Nicobar Islands,1027,326,14,0,25826
2020-08-05,Andhra Pradesh,186461,104354,1681,0,2235646
2020-08-05,Arunachal Pradesh,1855,1210,3,0,95983
2020-08-05,Assam,50446,35893,121,3,1124683
2020-08-05,Bihar,64732,42370,369,1,739078
2020-08-05,Chandigarh,1270,715,20,1,15611
2020-08-05,Chhattisgarh,10497,7871,71,0,345250
2020-08-05,Delhi,140232,126116,4044,0,1099882
2020-08-05,Dadra and Nagar Haveli and Daman and Diu,1372,961,2,10,43478
2020-08-05,Goa,7423,5287,64,0,139566
2020-08-05,Gujarat,66777,49505,2557,0,879213
2020-08-05,Himachal Pradesh,2916,1762,13,28,156104
2020-08-05,Haryana,38548,31960,455,0,683500
2020-08-05,Jharkhand,15048,5826,136,0,351197
2020-08-05,Jammu and Kashmir,22955,15244,426,0,679415
2020-08-05,Karnataka,151449,74679,2804,9,1532654
2020-08-05,Kerala,29152,17537,95,28,884056
2020-08-05,Ladakh,1592,1164,7,0,20978
2020-08-05,Maharashtra,468265,305521,16476,307,2418299
2020-08-05,Meghalaya,939,339,5,0,38977
2020-08-05,Manipur,3095,1862,7,0,92617
2020-08-05,Madhya Pradesh,35734,26064,929,0,838041
2020-08-05,Mizoram,505,286,0,0,21956
2020-08-05,Nagaland,2498,685,6,3,42029
2020-08-05,Odisha,39018,25738,269,0,585505
2020-08-05,Punjab,19856,12943,491,0,622127
2020-08-05,Puducherry,4433,2668,65,0,44158
2020-08-05,Rajasthan,47845,33849,745,0,1619744
2020-08-05,Sikkim,800,303,1,0,29035
2020-08-05,Telangana,70958,50814,576,0,522143
2020-08-05,Tamil Nadu,273460,214815,4461,0,2953561
2020-08-05,Tripura,5642,3725,30,18,187848
2020-08-05,India,1963242,1327145,40744,446,22149351
2020-08-05,Uttar Pradesh,104388,60558,1857,0,2689973
2020-08-05,Uttarakhand,8254,5233,98,38,186966
2020-08-05,West Bengal,83800,58962,1846,0,1003027
2020-08-06,Andaman and Nicobar Islands,1123,355,16,0,26516
2020-08-06,Andhra Pradesh,196789,112870,1753,0,2299332
2020-08-06,Arunachal Pradesh,1948,1245,3,0,98733
2020-08-06,Assam,52818,37225,126,3,1180336
2020-08-06,Bihar,68148,43820,388,1,799332
2020-08-06,Chandigarh,1327,777,20,1,16034
2020-08-06,Chhattisgarh,11020,8088,77,0,352681
2020-08-06,Delhi,141531,127124,4059,0,1120318
2020-08-06,Dadra and Nagar Haveli and Daman and Diu,1415,997,2,10,43899
2020-08-06,Goa,7614,5453,66,0,142192
2020-08-06,Gujarat,67811,50422,2584,0,903782
2020-08-06,Himachal Pradesh,3047,1865,13,28,158537
2020-08-06,Haryana,39303,32640,458,0,697779
2020-08-06,Jharkhand,15756,6594,145,0,358208
2020-08-06,Jammu and Kashmir,23454,15708,436,0,686808
2020-08-06,Karnataka,158254,80281,2897,9,1581075
2020-08-06,Kerala,30450,18337,98,32,908355
2020-08-06,Ladakh,1595,1177,7,0,21383
2020-08-06,Maharashtra,479779,316375,16792,307,2492194
2020-08-06,Meghalaya,990,345,5,0,39553
2020-08-06,Manipur,3219,1905,8,0,94808
2020-08-06,Madhya Pradesh,36564,26902,946,0,846484
2020-08-06,Mizoram,538,288,0,0,22211
2020-08-06,Nagaland,2580,819,6,3,42900
2020-08-06,Odisha,40717,26888,280,0,600591
2020-08-06,Punjab,20891,13659,517,0,634271
2020-08-06,Puducherry,4621,2808,70,0,45098
2020-08-06,Rajasthan,48996,35131,757,0,1651221
2020-08-06,Sikkim,829,353,1,0,29467
2020-08-06,Telangana,73050,52103,589,0,543489
2020-08-06,Tamil Nadu,279144,221087,4571,0,3020714
2020-08-06,Tripura,5740,3793,31,18,190492
2020-08-06,India,2025412,1377286,41643,450,22788393
2020-08-06,Uttar Pradesh,108974,63402,1918,0,2797687
2020-08-06,Uttarakhand,8623,5427,102,38,190898
2020-08-06,West Bengal,86754,61023,1902,0,1028251
2020-08-07,Andaman and Nicobar Islands,1222,425,19,0,26915
2020-08-07,Andhra Pradesh,206960,120464,1842,0,2362270
2020-08-07,Arunachal Pradesh,2049,1326,3,0,101947
2020-08-07,Assam,55497,38810,132,3,1238867
2020-08-07,Bihar,71794,46265,400,1,870852
2020-08-07,Chandigarh,1374,820,23,1,16596
2020-08-07,Chhattisgarh,11408,8319,87,0,359857
2020-08-07,Delhi,142723,128232,4082,0,1143703
2020-08-07,Dadra and Nagar Haveli and Daman and Diu,1459,1038,2,10,44456
2020-08-07,Goa,7947,5595,70,0,144814
2020-08-07,Gujarat,68885,51792,2606,0,930373
2020-08-07,Himachal Pradesh,3150,1954,13,28,161232
2020-08-07,Haryana,40054,33444,467,0,713061
2020-08-07,Jharkhand,16482,7491,151,0,367757
2020-08-07,Jammu and Kashmir,23927,16218,449,0,695620
2020-08-07,Karnataka,164924,84232,2997,8,1624628
2020-08-07,Kerala,31701,19151,103,36,936651
2020-08-07,Ladakh,1614,1194,9,0,21740
2020-08-07,Maharashtra,490262,327281,17092,307,2574594
2020-08-07,Meghalaya,1006,411,5,0,39782
2020-08-07,Manipur,3468,1926,10,0,96837
2020-08-07,Madhya Pradesh,37298,27621,962,0,859921
2020-08-07,Mizoram,559,288,0,0,22211
2020-08-07,Nagaland,2657,824,7,2,43911
2020-08-07,Odisha,42550,28698,292,0,616646
2020-08-07,Punjab,21930,14040,539,0,646439
2020-08-07,Puducherry,4862,2914,75,0,45954
2020-08-07,Rajasthan,50157,36195,767,0,1678314
2020-08-07,Sikkim,854,406,1,0,29958
2020-08-07,Telangana,75257,53239,601,0,566984
2020-08-07,Tamil Nadu,285024,227575,4690,0,3088066
2020-08-07,Tripura,5868,3860,36,18,193268
2020-08-07,India,2086867,1427673,42579,452,23387171
2020-08-07,Uttar Pradesh,113378,66834,1981,0,2893424
2020-08-07,Uttarakhand,8901,5731,112,38,199081
2020-08-07,West Bengal,89666,63060,1954,0,1054509
2020-08-08,Andaman and Nicobar Islands,1351,500,20,0,27073
2020-08-08,Andhra Pradesh,217040,129615,1939,0,2424393
2020-08-08,Arunachal Pradesh,2117,1430,3,0,104833
2020-08-08,Assam,57715,40592,140,3,1293712
2020-08-08,Bihar,75786,48673,419,1,946278
2020-08-08,Chandigarh,1426,872,24,1,17067
2020-08-08,Chhattisgarh,11855,8582,90,0,366957
2020-08-08,Delhi,144127,129362,4098,0,1168295
2020-08-08,Dadra and Nagar Haveli and Daman and Diu,1510,1089,2,10,44777
2020-08-08,Goa,8206,5802,72,0,147138
2020-08-08,Gujarat,69986,52927,2629,0,956645
2020-08-08,Himachal Pradesh,3264,2081,13,28,163395
2020-08-08,Haryana,40843,34031,474,0,730036
2020-08-08,Jharkhand,17468,8325,160,0,374813
2020-08-08,Jammu and Kashmir,24390,16667,459,0,706780
2020-08-08,Karnataka,172102,89238,3090,8,1668511
2020-08-08,Kerala,33121,20866,107,39,963632
2020-08-08,Ladakh,1639,1214,9,0,22013
2020-08-08,Maharashtra,503084,338362,17367,307,2654681
2020-08-08,Meghalaya,1023,423,6,0,40631
2020-08-08,Manipur,3637,1927,11,0,98819
2020-08-08,Madhya Pradesh,38157,28353,977,0,874678
2020-08-08,Mizoram,567,296,0,0,22211
2020-08-08,Nagaland,2688,893,7,3,44566
2020-08-08,Odisha,44193,30242,307,0,634090
2020-08-08,Punjab,22928,14860,562,0,659284
2020-08-08,Puducherry,5123,3054,80,0,46878
2020-08-08,Rajasthan,51328,37163,778,0,1710963
2020-08-08,Sikkim,860,417,1,0,30533
2020-08-08,Telangana,77513,54330,615,0,590306
2020-08-08,Tamil Nadu,290907,232618,4808,0,3155619
2020-08-08,Tripura,6014,4084,37,18,196440
2020-08-08,India,2152023,1479808,43454,457,24106535
2020-08-08,Uttar Pradesh,118038,69833,2028,0,2996406
2020-08-08,Uttarakhand,9402,5963,117,39,205565
2020-08-08,West Bengal,92615,65124,2005,0,1079657
2020-08-09,Andaman and Nicobar Islands,1490,648,20,0,27103
2020-08-09,Andhra Pradesh,227860,138712,2036,0,2487305
2020-08-09,Arunachal Pradesh,2155,1482,3,0,106792
2020-08-09,Assam,58838,42326,145,3,1318204
2020-08-09,Bihar,79720,51315,429,1,1021906
2020-08-09,Chandigarh,1515,904,25,1,17510
2020-08-09,Chhattisgarh,12148,8809,96,0,371706
2020-08-09,Delhi,145427,130587,4111,0,1192082
2020-08-09,Dadra and Nagar Haveli and Daman and Diu,1555,1117,2,12,45253
2020-08-09,Goa,8712,5995,75,0,149304
2020-08-09,Gujarat,71064,54238,2654,0,987630
2020-08-09,Himachal Pradesh,3371,2181,14,28,165496
2020-08-09,Haryana,41635,34781,483,0,744080
2020-08-09,Jharkhand,18156,8998,177,0,380330
2020-08-09,Jammu and Kashmir,24897,17003,472,0,717110
2020-08-09,Karnataka,178087,93908,3197,8,1706447
2020-08-09,Kerala,34332,21836,109,40,984208
2020-08-09,Ladakh,1688,1222,9,0,22015
2020-08-09,Maharashtra,515332,351710,17757,307,2730285
2020-08-09,Meghalaya,1062,490,6,0,40700
2020-08-09,Manipur,3755,2044,11,0,101230
2020-08-09,Madhya Pradesh,39025,29020,996,0,891698
2020-08-09,Mizoram,608,298,0,0,23324
2020-08-09,Nagaland,2781,904,8,3,45564
2020-08-09,Odisha,45927,31785,321,0,650183
2020-08-09,Punjab,23903,15319,586,0,672761
2020-08-09,Puducherry,5382,3201,87,0,47836
2020-08-09,Rajasthan,52497,38235,789,0,1740732
2020-08-09,Sikkim,866,497,1,0,30732
2020-08-09,Telangana,79495,55999,627,0,613231
2020-08-09,Tamil Nadu,296901,238638,4927,0,3225805
2020-08-09,Tripura,6161,4176,41,18,199937
2020-08-09,India,2214140,1534282,44467,460,24583558
2020-08-09,Uttar Pradesh,122609,72650,2069,0,3118567
2020-08-09,Uttarakhand,9632,6134,125,39,209627
2020-08-09,West Bengal,95554,67120,2059,0,1105899
2020-08-10,Andaman and Nicobar Islands,1625,709,20,0,27346
2020-08-10,Andhra Pradesh,235525,145636,2116,0,2534304
2020-08-10,Arunachal Pradesh,2231,1592,3,0,109863
2020-08-10,Assam,61738,43587,151,3,1378629
2020-08-10,Bihar,82741,54139,450,1,1097252
2020-08-10,Chandigarh,1595,1004,25,1,17928
2020-08-10,Chhattisgarh,12625,9017,99,0,381018
2020-08-10,Delhi,146134,131657,4131,0,1204405
2020-08-10,Dadra and Nagar Haveli and Daman and Diu,1617,1167,2,12,45724
2020-08-10,Goa,9029,6208,80,0,151202
2020-08-10,Gujarat,72120,55376,2674,0,1017234
2020-08-10,Himachal Pradesh,3463,2205,16,28,166469
2020-08-10,Haryana,42429,35492,489,0,753945
2020-08-10,Jharkhand,18786,9748,189,0,387184
2020-08-10,Jammu and Kashmir,25367,17375,478,0,725542
2020-08-10,Karnataka,182354,99126,3311,8,1729067
2020-08-10,Kerala,35516,22620,116,43,1000988
2020-08-10,Ladakh,1717,1237,9,0,22161
2020-08-10,Maharashtra,524513,358421,18050,307,2776849
2020-08-10,Meghalaya,1115,498,6,0,41734
2020-08-10,Manipur,3855,2122,11,0,103268
2020-08-10,Madhya Pradesh,39891,29674,1015,0,909926
2020-08-10,Mizoram,620,323,0,0,23702
2020-08-10,Nagaland,3011,973,8,3,46518
2020-08-10,Odisha,47455,33021,337,0,669266
2020-08-10,Punjab,24889,15735,604,0,681321
2020-08-10,Puducherry,5624,3355,89,0,48748
2020-08-10,Rajasthan,53670,39060,800,0,1754897
2020-08-10,Sikkim,910,510,1,0,31193
2020-08-10,Telangana,80751,57586,637,0,624840
2020-08-10,Tamil Nadu,302815,244675,5041,0,3292958
2020-08-10,Tripura,6223,4443,42,18,202004
2020-08-10,India,2267156,1581644,45354,463,25281848
2020-08-10,Uttar Pradesh,126722,76724,2120,0,3209587
2020-08-10,Uttarakhand,10021,6301,134,39,218838
2020-08-10,West Bengal,98459,70328,2100,0,1132196
2020-08-11,Andaman and Nicobar Islands,1764,749,21,0,27455
2020-08-11,Andhra Pradesh,244549,154749,2203,0,2592619
2020-08-11,Arunachal Pradesh,2327,1634,3,0,112689
2020-08-11,Assam,64407,45074,155,3,1430691
2020-08-11,Bihar,86812,57039,465,1,1180566
2020-08-11,Chandigarh,1670,1015,26,1,18625
2020-08-11,Chhattisgarh,12985,9239,104,0,388852
2020-08-11,Delhi,147391,132384,4139,0,1223845
2020-08-11,Dadra and Nagar Haveli and Daman and Diu,1656,1208,2,12,46149
2020-08-11,Goa,9444,6480,86,0,153792
2020-08-11,Gujarat,73238,56516,2697,0,1058881
2020-08-11,Himachal Pradesh,3497,2273,17,28,168843
2020-08-11,Haryana,43227,36082,500,0,771769
2020-08-11,Jharkhand,19469,10555,194,0,394315
2020-08-11,Jammu and Kashmir,25931,17979,490,0,738203
2020-08-11,Karnataka,188611,105599,3397,8,1772991
2020-08-11,Kerala,36933,24046,121,45,1027433
2020-08-11,Ladakh,1770,1255,9,0,22709
2020-08-11,Maharashtra,535601,368435,18306,307,2841240
2020-08-11,Meghalaya,1142,510,6,0,41734
2020-08-11,Manipur,3943,2155,12,0,104263
2020-08-11,Madhya Pradesh,40734,30596,1033,0,931143
2020-08-11,Mizoram,623,323,0,0,23848
2020-08-11,Nagaland,3031,985,7,7,47008
2020-08-11,Odisha,48796,34806,349,0,692301
2020-08-11,Punjab,25889,16790,636,0,697327
2020-08-11,Puducherry,5900,3532,91,0,49715
2020-08-11,Rajasthan,54887,40399,811,0,1784992
2020-08-11,Sikkim,913,534,1,0,31604
2020-08-11,Telangana,82647,59374,645,0,642875
2020-08-11,Tamil Nadu,308649,250680,5159,0,3360450
2020-08-11,Tripura,6387,4656,43,18,205125
2020-08-11,India,2328408,1638105,46189,469,26015297
2020-08-11,Uttar Pradesh,131763,80589,2176,0,3314435
2020-08-11,Uttarakhand,10432,6470,136,39,225618
2020-08-11,West Bengal,101390,73395,2149,0,1159211
2020-08-12,Andaman and Nicobar Islands,1900,829,21,0,27744
2020-08-12,Andhra Pradesh,254146,161425,2296,0,2649767
2020-08-12,Arunachal Pradesh,2430,1659,3,0,115758
2020-08-12,Assam,69000,47210,161,3,1573800
2020-08-12,Bihar,90553,60068,474,1,1272980
2020-08-12,Chandigarh,1751,1023,27,1,19141
2020-08-12,Chhattisgarh,13552,9508,109,0,394141
2020-08-12,Delhi,148504,133405,4153,0,1242739
2020-08-12,Dadra and Nagar Haveli and Daman and Diu,1695,1243,2,13,46516
2020-08-12,Goa,9924,6641,89,0,156498
2020-08-12,Gujarat,74390,57493,2715,0,1109005
2020-08-12,Himachal Pradesh,3636,2362,17,28,171538
2020-08-12,Haryana,44024,36694,503,0,786839
2020-08-12,Jharkhand,20257,12197,202,0,402072
2020-08-12,Jammu and Kashmir,26413,18523,498,0,750847
2020-08-12,Karnataka,196494,112633,3510,8,1826317
2020-08-12,Kerala,38145,24926,127,47,1056360
2020-08-12,Ladakh,1811,1274,9,0,23034
2020-08-12,Maharashtra,548313,381843,18650,307,2913686
2020-08-12,Meghalaya,1179,517,6,0,41734
2020-08-12,Manipur,3984,2231,12,0,104263
2020-08-12,Madhya Pradesh,41604,31239,1048,0,951822
2020-08-12,Mizoram,648,330,0,0,24895
2020-08-12,Nagaland,3118,1113,7,7,47939
2020-08-12,Odisha,50672,36479,358,0,724354
2020-08-12,Punjab,26909,17212,675,0,711260
2020-08-12,Puducherry,6381,3676,96,0,50942
2020-08-12,Rajasthan,56100,41648,822,0,1820131
2020-08-12,Sikkim,930,550,1,0,31974
2020-08-12,Telangana,84544,61294,654,0,665847
2020-08-12,Tamil Nadu,314520,256313,5278,0,3432025
2020-08-12,Tripura,6497,4838,43,18,208165
2020-08-12,India,2395474,1695864,47139,472,26845688
2020-08-12,Uttar Pradesh,136238,84661,2230,0,3412346
2020-08-12,Uttarakhand,10886,6687,140,39,232259
2020-08-12,West Bengal,104326,76120,2203,0,1186923
2020-08-13,Andaman and Nicobar Islands,2037,924,22,0,27973
2020-08-13,Andhra Pradesh,264142,170924,2378,0,2705459
2020-08-13,Arunachal Pradesh,2512,1718,4,0,118882
2020-08-13,Assam,71796,49384,169,3,1635118
2020-08-13,Bihar,94459,62507,484,1,1377432
2020-08-13,Chandigarh,1842,1076,28,1,19593
2020-08-13,Chhattisgarh,14030,9658,117,0,402390
2020-08-13,Delhi,149460,134318,4167,0,1258095
2020-08-13,Dadra and Nagar Haveli and Daman and Diu,1741,1281,2,13,46937
2020-08-13,Goa,10494,6912,91,0,159159
2020-08-13,Gujarat,75482,58539,2733,0,1159822
2020-08-13,Himachal Pradesh,3816,2435,18,36,172985
2020-08-13,Haryana,44817,37486,511,0,801784
2020-08-13,Jharkhand,20950,13013,209,0,411027
2020-08-13,Jammu and Kashmir,26949,19302,509,0,763211
2020-08-13,Karnataka,203200,121242,3613,8,1882316
2020-08-13,Kerala,39709,25692,130,48,1087722
2020-08-13,Ladakh,1849,1282,9,0,23430
2020-08-13,Maharashtra,560126,390958,19063,307,2981077
2020-08-13,Meghalaya,1193,547,6,0,42084
2020-08-13,Manipur,4114,2295,13,0,107469
2020-08-13,Madhya Pradesh,42618,31835,1065,0,972046
2020-08-13,Mizoram,649,343,0,0,25054
2020-08-13,Nagaland,3168,1139,7,7,48445
2020-08-13,Odisha,52653,37901,367,0,765065
2020-08-13,Punjab,27936,17839,706,0,723357
2020-08-13,Puducherry,6680,3828,102,0,52022
2020-08-13,Rajasthan,57414,41819,833,0,1839445
2020-08-13,Sikkim,931,581,1,0,32421
2020-08-13,Telangana,86475,63074,665,0,689150
2020-08-13,Tamil Nadu,320355,261459,5397,0,3499300
2020-08-13,Tripura,6618,4912,44,18,210678
2020-08-13,India,2459615,1750640,48145,484,27694416
2020-08-13,Uttar Pradesh,140775,88786,2280,0,3501127
2020-08-13,Uttarakhand,11302,7014,143,42,242150
2020-08-13,West Bengal,107323,78617,2259,0,1216955
2020-08-14,Andaman and Nicobar Islands,2186,1032,24,0,28129
2020-08-14,Andhra Pradesh,273085,180703,2475,0,2758485
2020-08-14,Arunachal Pradesh,2607,1750,5,0,121371
2020-08-14,Assam,74502,51694,175,3,1684721
2020-08-14,Bihar,98370,65307,500,1,1498752
2020-08-14,Chandigarh,1928,1091,28,2,20060
2020-08-14,Chhattisgarh,14559,9857,130,0,409693
2020-08-14,Delhi,150652,135108,4178,0,1273140
2020-08-14,Dadra and Nagar Haveli and Daman and Diu,1782,1312,2,13,47272
2020-08-14,Goa,10970,7157,93,0,162126
2020-08-14,Gujarat,76569,59622,2748,0,1211047
2020-08-14,Himachal Pradesh,3874,2551,18,36,175666
2020-08-14,Haryana,45614,38348,518,0,817509
2020-08-14,Jharkhand,22125,13678,224,0,442286
2020-08-14,Jammu and Kashmir,27489,19942,520,0,775333
2020-08-14,Karnataka,211108,128182,3717,8,1938954
2020-08-14,Kerala,41278,26996,140,48,1120935
2020-08-14,Ladakh,1879,1303,9,0,24197
2020-08-14,Maharashtra,572734,401442,19427,310,3049468
2020-08-14,Meghalaya,1228,581,6,0,42706
2020-08-14,Manipur,4200,2360,13,0,110026
2020-08-14,Madhya Pradesh,43414,32405,1081,0,992172
2020-08-14,Mizoram,657,347,0,0,25472
2020-08-14,Nagaland,3322,1198,7,7,49534
2020-08-14,Odisha,54630,39206,377,0,807826
2020-08-14,Punjab,29013,18328,731,0,741834
2020-08-14,Puducherry,6995,4009,106,0,53503
2020-08-14,Rajasthan,58692,43897,846,0,1868534
2020-08-14,Sikkim,1080,623,1,0,32762
2020-08-14,Telangana,88396,64284,674,0,711196
2020-08-14,Tamil Nadu,326245,267015,5514,0,3569453
